repo_id,repo_full_name,repo_html_url,size,stargazers_count,watchers_count,forks_count,score
299573092,MBaranPeker/Pursuit-Evasion-Game-with-Deep-Reinforcement-Learning-in-an-environment-with-an-obstacle,https://github.com/MBaranPeker/Pursuit-Evasion-Game-with-Deep-Reinforcement-Learning-in-an-environment-with-an-obstacle,35,8,8,0,1.0
253801909,mina-parham/multi-agentDRL,https://github.com/mina-parham/multi-agentDRL,6994,5,5,1,1.0
247558849,alexkapele/stocks_rl,https://github.com/alexkapele/stocks_rl,17846,3,3,1,1.0
271350944,almajo/drl4rec-thesis,https://github.com/almajo/drl4rec-thesis,1268,8,8,1,1.0
297104589,peterstorm/deepReinforcementLearning,https://github.com/peterstorm/deepReinforcementLearning,20,1,1,0,1.0
298726407,pferreira101/DeepReinforcementLearningViZDoom,https://github.com/pferreira101/DeepReinforcementLearningViZDoom,5830,0,0,0,1.0
291850208,AJS1NGH/Udacity-Deep-Reinforcement-Learning,https://github.com/AJS1NGH/Udacity-Deep-Reinforcement-Learning,787,0,0,0,1.0
280760212,darshanbagul/deep_reinforcement_learning,https://github.com/darshanbagul/deep_reinforcement_learning,4721,0,0,0,1.0
284525099,GlebDubosarskii/Udacity-Deep-Reinforcement-Learning,https://github.com/GlebDubosarskii/Udacity-Deep-Reinforcement-Learning,21702,0,0,0,1.0
201457879,ashleve/deep_reinforcement_learning,https://github.com/ashleve/deep_reinforcement_learning,286,1,1,0,1.0
294808874,Varat7v2/Deep-Reinforcement-Learning,https://github.com/Varat7v2/Deep-Reinforcement-Learning,17326,0,0,0,1.0
296613945,dthell/Deep-Reinforcement-Learning-Navigation,https://github.com/dthell/Deep-Reinforcement-Learning-Navigation,652,0,0,0,1.0
299139396,MatheusGitMhub/deep-q-reinforcement-learning,https://github.com/MatheusGitMhub/deep-q-reinforcement-learning,3,1,1,0,1.0
291973188,plawhatre/Deep-Reinforcement-Learning,https://github.com/plawhatre/Deep-Reinforcement-Learning,21,0,0,0,1.0
295789189,AniRobotics/Deep-Reinforcement-Learning,https://github.com/AniRobotics/Deep-Reinforcement-Learning,38,0,0,0,1.0
257062647,lajd/Udacity-Deep-Reinforcement-Learning,https://github.com/lajd/Udacity-Deep-Reinforcement-Learning,192747,1,1,0,1.0
293442244,karel1980/deep-reinforcement-learning-tictactoe,https://github.com/karel1980/deep-reinforcement-learning-tictactoe,31,0,0,0,1.0
252648753,JoseVillagranE/Deep-Reinforcement-Learning,https://github.com/JoseVillagranE/Deep-Reinforcement-Learning,12,0,0,0,1.0
295258207,yongkyung-oh/Udacity-Deep_Reinforcement_Learning,https://github.com/yongkyung-oh/Udacity-Deep_Reinforcement_Learning,50762,0,0,0,1.0
296765521,coderkhaleesi/Deep-Reinforcement-Learning,https://github.com/coderkhaleesi/Deep-Reinforcement-Learning,2,0,0,0,1.0
186222355,deprecatedwarrior/Deep-Reinforcement-Learning,https://github.com/deprecatedwarrior/Deep-Reinforcement-Learning,4226,0,0,0,1.0
295116505,FarouQQQ/DeepReinforcementLearningNano-ContinuousControl,https://github.com/FarouQQQ/DeepReinforcementLearningNano-ContinuousControl,5141,0,0,1,1.0
296913342,FarouQQQ/DeepReinforcementLearningNano-CollabrationComptetion,https://github.com/FarouQQQ/DeepReinforcementLearningNano-CollabrationComptetion,1463,1,1,0,1.0
294510872,CVBirdNight724/FRA501-deep-reinforcement-learning,https://github.com/CVBirdNight724/FRA501-deep-reinforcement-learning,1324753,0,0,0,1.0
297059866,craigsim123/Reinforcement-Learning---Q-Learning-and-DeepQ-Networks,https://github.com/craigsim123/Reinforcement-Learning---Q-Learning-and-DeepQ-Networks,248,0,0,0,1.0
295456510,JuliaSokolova/DeepRacer,https://github.com/JuliaSokolova/DeepRacer,72140,2,2,1,1.0
227615388,branislav1991/DeepRLPlayground,https://github.com/branislav1991/DeepRLPlayground,31,0,0,0,1.0
295352222,MathiasThor/deepTennis,https://github.com/MathiasThor/deepTennis,19063,1,1,0,1.0
276392980,vaibhavm99/Reinforcement_Learning,https://github.com/vaibhavm99/Reinforcement_Learning,10,0,0,1,1.0
297094352,primus2019/Deep-Learning-Course-Project,https://github.com/primus2019/Deep-Learning-Course-Project,5,1,1,0,1.0
280157605,mbabarsajjad/deep-reinforcement-navigation-project,https://github.com/mbabarsajjad/deep-reinforcement-navigation-project,2011,0,0,0,1.0
282411132,mbabarsajjad/deep_reinforcement_tennis_project,https://github.com/mbabarsajjad/deep_reinforcement_tennis_project,4248,0,0,0,1.0
281404744,mbabarsajjad/deep-reinforcement-continous-control,https://github.com/mbabarsajjad/deep-reinforcement-continous-control,4231,0,0,0,1.0
294525083,Aryan05/DeepQ_DuelingDeepQ_RL_LunarLander,https://github.com/Aryan05/DeepQ_DuelingDeepQ_RL_LunarLander,2769,1,1,0,1.0
278200493,Ahanmr/Reinforcement-Learning,https://github.com/Ahanmr/Reinforcement-Learning,1835,0,0,0,1.0
187074020,RobinGuth/DL_01,https://github.com/RobinGuth/DL_01,4005,0,0,0,1.0
295318064,davincizhao/p3_collab-compet,https://github.com/davincizhao/p3_collab-compet,2454,0,0,0,1.0
298240108,Kdholakia95/Reinforcement-Learning-DQN-Cartpole,https://github.com/Kdholakia95/Reinforcement-Learning-DQN-Cartpole,6,0,0,0,1.0
241396070,alzmxx/RL_with_Model,https://github.com/alzmxx/RL_with_Model,33268,3,3,1,1.0
293631892,mferri17/dqn-reinforcement-learning-atari,https://github.com/mferri17/dqn-reinforcement-learning-atari,3786,0,0,0,1.0
265470435,AI-SATHISH/MACHINE-LEARNING,https://github.com/AI-SATHISH/MACHINE-LEARNING,34,0,0,0,1.0
292525005,Kimonili/Qlearning_DDDQN-reinforcement_learning,https://github.com/Kimonili/Qlearning_DDDQN-reinforcement_learning,3180,1,1,0,1.0
272167681,jimzers/rl-algos-pytorch,https://github.com/jimzers/rl-algos-pytorch,64,1,1,0,1.0
298264267,hirofumifuji/Q-learning,https://github.com/hirofumifuji/Q-learning,150,0,0,0,1.0
300013386,Bikash3110/Using-Deep-Reinforcement-Learning-in-3-link-Robot-Arm,https://github.com/Bikash3110/Using-Deep-Reinforcement-Learning-in-3-link-Robot-Arm,169,0,0,0,1.0
297933020,PanosKikas/Dissertation-Playing-Atari-Games-with-Deep-Reinforcement-Learning-,https://github.com/PanosKikas/Dissertation-Playing-Atari-Games-with-Deep-Reinforcement-Learning-,57046,0,0,0,1.0
284299387,mlalandag/DRLTaskQueue,https://github.com/mlalandag/DRLTaskQueue,120,0,0,0,1.0
294632556,milaadshaabaani/CartPole-DRL,https://github.com/milaadshaabaani/CartPole-DRL,32,0,0,0,1.0
298792133,VRennard/Research-work----Deep-reinforcement-learning-from-human-preferences,https://github.com/VRennard/Research-work----Deep-reinforcement-learning-from-human-preferences,1387,0,0,0,1.0
291190595,RezinChow/Deep-Reinforcement-Learning-Appliled-in-Flash-Crash-MSc-Individual-Project,https://github.com/RezinChow/Deep-Reinforcement-Learning-Appliled-in-Flash-Crash-MSc-Individual-Project,149,1,1,0,1.0
293221342,rajshikhar007/Trading-Bot-using-Reinforcement-Learning,https://github.com/rajshikhar007/Trading-Bot-using-Reinforcement-Learning,17,1,1,0,1.0
295389344,shashikg/tf_deepRL,https://github.com/shashikg/tf_deepRL,16,0,0,0,1.0
293937779,andrewpbstout/UCL-Deepmind-Adv-DL-RL-resources,https://github.com/andrewpbstout/UCL-Deepmind-Adv-DL-RL-resources,76186,0,0,0,1.0
277929169,and-buk/Udacity-DRLND,https://github.com/and-buk/Udacity-DRLND,2154,1,1,0,1.0
291336702,inehalsharma/AWS-DeepRacer,https://github.com/inehalsharma/AWS-DeepRacer,24647,0,0,0,1.0
165053541,brand909/Collaboration-and-Competition,https://github.com/brand909/Collaboration-and-Competition,1722,0,0,0,1.0
296020899,gilzamir18/TMazeRegretExperiments,https://github.com/gilzamir18/TMazeRegretExperiments,16,0,0,1,1.0
260381223,haradatm/ad,https://github.com/haradatm/ad,7075,0,0,0,1.0
294649555,jlfbetting/p1_navigation,https://github.com/jlfbetting/p1_navigation,404,0,0,0,1.0
281982830,nik-sm/dqn,https://github.com/nik-sm/dqn,88125,0,0,0,1.0
289580118,svankoot/DRL_Navigation,https://github.com/svankoot/DRL_Navigation,131,0,0,0,1.0
298270248,hirofumifuji/Actor-Critic,https://github.com/hirofumifuji/Actor-Critic,203,0,0,0,1.0
165282326,brand909/Continuous-Control,https://github.com/brand909/Continuous-Control,29013,0,0,0,1.0
275516470,shinhoang88/gym-robotorydownscale,https://github.com/shinhoang88/gym-robotorydownscale,40,4,4,0,1.0
294049469,tancao1128/P3-Tennis-Deep-RL---Nanodegree-,https://github.com/tancao1128/P3-Tennis-Deep-RL---Nanodegree-,22559,0,0,0,1.0
298907267,srisai-n/deep-rl-policy-gradient-openai-gym,https://github.com/srisai-n/deep-rl-policy-gradient-openai-gym,1713,0,0,0,1.0
288566642,tomkommando/BananaProject,https://github.com/tomkommando/BananaProject,26613,0,0,0,1.0
292228299,davidleo1984/Deep-Q-Network,https://github.com/davidleo1984/Deep-Q-Network,6,0,0,0,1.0
295628985,justinluebbers/AER,https://github.com/justinluebbers/AER,1300333,0,0,0,1.0
294402560,zhaoyuanhuo/rl_explore,https://github.com/zhaoyuanhuo/rl_explore,7929,0,0,0,1.0
293686480,mauriciomani/Navigation-banana-collector,https://github.com/mauriciomani/Navigation-banana-collector,1622,0,0,0,1.0
94141429,David-Taub/Walker,https://github.com/David-Taub/Walker,36608,1,1,1,1.0
298280315,hirofumifuji/MADDPG,https://github.com/hirofumifuji/MADDPG,441,0,0,0,1.0
248809515,ashantia-ai/borg,https://github.com/ashantia-ai/borg,64672,0,0,0,1.0
209464847,yujiatay/death-to-pacman,https://github.com/yujiatay/death-to-pacman,1101,0,0,1,1.0
273848064,ashutoshtiwari13/A-RL-Paper-A-Day-Keeps-boredom-away,https://github.com/ashutoshtiwari13/A-RL-Paper-A-Day-Keeps-boredom-away,4871,1,1,0,1.0
253599591,kennyderek/reptile-rl,https://github.com/kennyderek/reptile-rl,37175,1,1,0,1.0
293789375,prabhleenkaur1007/Machine-Learning-Course,https://github.com/prabhleenkaur1007/Machine-Learning-Course,4242,0,0,0,1.0
253198799,EXJUSTICE/Udacity_AI,https://github.com/EXJUSTICE/Udacity_AI,27126,0,0,0,1.0
295416589,dilithjay/DLvsRL,https://github.com/dilithjay/DLvsRL,2548,0,0,0,1.0
292993785,truonghuu/drlnd_collaboration_and_competition,https://github.com/truonghuu/drlnd_collaboration_and_competition,905,0,0,0,1.0
156504620,dpoulopoulos/drl_collaborate_compete,https://github.com/dpoulopoulos/drl_collaborate_compete,20961,0,0,0,1.0
293306749,prabhat-123/Machine_Learning_Tutorials,https://github.com/prabhat-123/Machine_Learning_Tutorials,2641,0,0,0,1.0
292094631,tomkommando/ReacherProject,https://github.com/tomkommando/ReacherProject,11822,0,0,0,1.0
295518214,tomkommando/TennisProject,https://github.com/tomkommando/TennisProject,45510,1,1,0,1.0
296012507,Mitchell-Faas/Teaching-Computers-to-Play-Games,https://github.com/Mitchell-Faas/Teaching-Computers-to-Play-Games,74,0,0,0,1.0
294836335,Recoan0/TrAIlCrossers,https://github.com/Recoan0/TrAIlCrossers,5,0,0,0,1.0
261588080,raframzs/Tensorflow-Apps,https://github.com/raframzs/Tensorflow-Apps,2143,0,0,0,1.0
162625122,lnmangione/Halite-III,https://github.com/lnmangione/Halite-III,8231,0,0,0,1.0
299949596,charlescao2019/capstone_stock_trading_policy_optimization-master,https://github.com/charlescao2019/capstone_stock_trading_policy_optimization-master,2568,6,6,1,1.0
263121604,Harshal-Jaiswal/Banana_Navigation_Unity_ML-Agents,https://github.com/Harshal-Jaiswal/Banana_Navigation_Unity_ML-Agents,271,2,2,0,1.0
136948518,sudharsan13296/Hands-On-Reinforcement-Learning-With-Python,https://github.com/sudharsan13296/Hands-On-Reinforcement-Learning-With-Python,43959,761,761,328,1.0
129744458,amiralansary/rl-medical,https://github.com/amiralansary/rl-medical,165931,162,162,67,1.0
160254875,BY571/Deep-Reinforcement-Learning-Algorithm-Collection,https://github.com/BY571/Deep-Reinforcement-Learning-Algorithm-Collection,26435,57,57,12,1.0
194353045,alexlee-gk/slac,https://github.com/alexlee-gk/slac,6685,144,144,31,1.0
295252357,paulorocosta/learning-2opt-drl,https://github.com/paulorocosta/learning-2opt-drl,86148,25,25,12,1.0
297293486,Pandede/FDRNN,https://github.com/Pandede/FDRNN,28,15,15,12,1.0
160977746,alsora/deep-briscola,https://github.com/alsora/deep-briscola,32151,19,19,6,1.0
117643156,jaehosung/DeepLearningSnakes,https://github.com/jaehosung/DeepLearningSnakes,352965,5,5,4,1.0
300493871,Zuox99/Deep-Reinforcement-Learning-Based-Resource-Provisioning-and-Task-Scheduling-for-Cloud-Service-Provid,https://github.com/Zuox99/Deep-Reinforcement-Learning-Based-Resource-Provisioning-and-Task-Scheduling-for-Cloud-Service-Provid,8600,21,21,7,1.0
90071219,gbartyzel/mobile_robot_rl,https://github.com/gbartyzel/mobile_robot_rl,6639,23,23,9,1.0
293994150,Lorna-Liu/ultrasound_vsumm_RL,https://github.com/Lorna-Liu/ultrasound_vsumm_RL,156,16,16,2,1.0
299173938,haohsuan2918/DQN_RC_DSA_IOT2019,https://github.com/haohsuan2918/DQN_RC_DSA_IOT2019,159,22,22,6,1.0
307120905,sumanyumuku98/RL-CAR,https://github.com/sumanyumuku98/RL-CAR,6994,7,7,4,1.0
224881217,sarthak268/learning-to-paint-using-modelbased-drl,https://github.com/sarthak268/learning-to-paint-using-modelbased-drl,972,4,4,2,1.0
180782728,NotNANtoN/Deep-RL-Torch,https://github.com/NotNANtoN/Deep-RL-Torch,13827,5,5,1,1.0
301838946,Neelesh-G/Autonomous-obstacle-avoidance-using-deep-reinforcement-learning,https://github.com/Neelesh-G/Autonomous-obstacle-avoidance-using-deep-reinforcement-learning,19,3,3,0,1.0
273914692,zhujun98/reinforcement-learning-with-unity,https://github.com/zhujun98/reinforcement-learning-with-unity,42227,2,2,1,1.0
231204978,nitish-kalan/MountainCar-v0-Deep-Q-Learning-DQN-Keras,https://github.com/nitish-kalan/MountainCar-v0-Deep-Q-Learning-DQN-Keras,933,1,1,2,1.0
298771299,Heigke/Reinforcement-Learning-In-Industrial-Applications,https://github.com/Heigke/Reinforcement-Learning-In-Industrial-Applications,21231,3,3,0,1.0
250057620,ayush5harma/Espeon,https://github.com/ayush5harma/Espeon,83,2,2,3,1.0
307404522,igemsoftware2020/Heidelberg_2020,https://github.com/igemsoftware2020/Heidelberg_2020,110051,5,5,2,1.0
299932147,hebertluchetti/python-and-deep-learning,https://github.com/hebertluchetti/python-and-deep-learning,535,4,4,0,1.0
281281369,rybread1/deep-rl-trex,https://github.com/rybread1/deep-rl-trex,684984,4,4,1,1.0
302689414,smalvar/Navigation-DeepReinforcementLearning,https://github.com/smalvar/Navigation-DeepReinforcementLearning,6803,1,1,0,1.0
296724398,sanatbatra/DeepReinforcementLearning,https://github.com/sanatbatra/DeepReinforcementLearning,55843,0,0,0,1.0
274060409,Nitty12/MADRL,https://github.com/Nitty12/MADRL,14709,6,6,0,1.0
221867770,ghdrl95/stock_experiment_multimodal,https://github.com/ghdrl95/stock_experiment_multimodal,16898,6,6,0,1.0
307065089,hackstock/deep_reinforcement_learning,https://github.com/hackstock/deep_reinforcement_learning,18,0,0,0,1.0
274467943,Sdfabio/Deep-Reinforcement-learning-,https://github.com/Sdfabio/Deep-Reinforcement-learning-,24077,1,1,0,1.0
229772346,eduardodisanti/deep_reinforcement_learning_solutions,https://github.com/eduardodisanti/deep_reinforcement_learning_solutions,74309,0,0,0,1.0
304472631,SruthiChilukuri/Deep-reinforcement-learning,https://github.com/SruthiChilukuri/Deep-reinforcement-learning,4,0,0,0,1.0
299860059,dthell/Deep-Reinforcement-Learning-Reacher,https://github.com/dthell/Deep-Reinforcement-Learning-Reacher,17902,0,0,0,1.0
305035372,lakhand7/deep-reinforcement-learning,https://github.com/lakhand7/deep-reinforcement-learning,67,0,0,0,1.0
248045511,mattolson93/counterfactual-state-explanations,https://github.com/mattolson93/counterfactual-state-explanations,1117,3,3,1,1.0
228294848,Kiiiiii123/Deep-Reinforcement-Learning-Hands-On,https://github.com/Kiiiiii123/Deep-Reinforcement-Learning-Hands-On,210,1,1,0,1.0
296222965,aboelela924/Deep-Reinforcement-Learning-Hands-On,https://github.com/aboelela924/Deep-Reinforcement-Learning-Hands-On,6,0,0,0,1.0
267790040,svigne1/DRL,https://github.com/svigne1/DRL,185221,0,0,0,1.0
297768677,redpandastic/SnakeQ,https://github.com/redpandastic/SnakeQ,325,3,3,0,1.0
223612719,PierreSue/Play-Atari-games-using-Deep-Reinforcement-Learning,https://github.com/PierreSue/Play-Atari-games-using-Deep-Reinforcement-Learning,11775,0,0,0,1.0
306874877,umerjamil16/Human-level-control-through-deep-reinforcement-learning,https://github.com/umerjamil16/Human-level-control-through-deep-reinforcement-learning,11,0,0,0,1.0
301383876,Ledicia/Deep-reinforcement-learning-for-portfolio-managment,https://github.com/Ledicia/Deep-reinforcement-learning-for-portfolio-managment,15885,1,1,0,1.0
303512105,Peter-Bugaj/udacity-navigation,https://github.com/Peter-Bugaj/udacity-navigation,5296,0,0,0,1.0
280618365,sriten15/Project1_DRL,https://github.com/sriten15/Project1_DRL,23278,0,0,0,1.0
291650201,kejohns19/Udacity_DRLN,https://github.com/kejohns19/Udacity_DRLN,169096,1,1,0,1.0
301127982,robbiemu/Modern-Reinforcement-Learning---Deep-Q-Learning-in-PyTorch,https://github.com/robbiemu/Modern-Reinforcement-Learning---Deep-Q-Learning-in-PyTorch,509,0,0,0,1.0
296684769,kartheek148/PytorchDL-RL,https://github.com/kartheek148/PytorchDL-RL,128,0,0,0,1.0
295844460,DrishtiJ/AWS-DeepRacer,https://github.com/DrishtiJ/AWS-DeepRacer,6,0,0,0,1.0
302097365,Pavankunchala/Go-Deep-Learning,https://github.com/Pavankunchala/Go-Deep-Learning,23,1,1,0,1.0
308066440,jlfbetting/p3_collab-compet,https://github.com/jlfbetting/p3_collab-compet,901,0,0,0,1.0
301008467,lupoglaz/DiveIntoDRL,https://github.com/lupoglaz/DiveIntoDRL,11,0,0,0,1.0
297195295,berkealgul/DRL_inverse_kinematics,https://github.com/berkealgul/DRL_inverse_kinematics,23,0,0,0,1.0
256517039,arcangelzer0/mysterymind,https://github.com/arcangelzer0/mysterymind,42046,0,0,0,1.0
258196988,VasaKiDD/TD3-deep-rl-research,https://github.com/VasaKiDD/TD3-deep-rl-research,20,0,0,0,1.0
308570746,VishalBalajiSivaraman/AI-Snake-Game-using-Reinforcement-Learning,https://github.com/VishalBalajiSivaraman/AI-Snake-Game-using-Reinforcement-Learning,116,0,0,0,1.0
291965635,baihuaxie/drl-lib,https://github.com/baihuaxie/drl-lib,88,0,0,0,1.0
292549101,johanforslund/ai_curve,https://github.com/johanforslund/ai_curve,67437,0,0,0,1.0
308824509,sandamal/udacity-banana,https://github.com/sandamal/udacity-banana,341,0,0,0,1.0
304778774,tkcoding/DeepRL,https://github.com/tkcoding/DeepRL,1511,0,0,0,1.0
300330268,Gianfranco-98/RL-algorithms-for-landing-on-pipe-with-PX4-Iris-quadcopter,https://github.com/Gianfranco-98/RL-algorithms-for-landing-on-pipe-with-PX4-Iris-quadcopter,19849,2,2,1,1.0
196160322,caidwang/NN-and-DL-Notebook,https://github.com/caidwang/NN-and-DL-Notebook,5943,1,1,0,1.0
308669034,ellgui/Deep-Machine-Learning,https://github.com/ellgui/Deep-Machine-Learning,968,1,1,0,1.0
289519463,khulaifi95/gym-curling,https://github.com/khulaifi95/gym-curling,7,0,0,0,1.0
302533017,mauriciomani/compete-collaborate-tennis,https://github.com/mauriciomani/compete-collaborate-tennis,1578,0,0,0,1.0
306543384,reeshogue/Cozminimum,https://github.com/reeshogue/Cozminimum,15,0,0,0,1.0
300790037,mauriciomani/continous-controll-double-jointed-arm,https://github.com/mauriciomani/continous-controll-double-jointed-arm,6289,0,0,0,1.0
299006107,rorygreig/udacity-RL-continuous-control,https://github.com/rorygreig/udacity-RL-continuous-control,80172,0,0,0,1.0
307341306,msammy/AD-using-CARLA,https://github.com/msammy/AD-using-CARLA,7,1,1,0,1.0
301180936,rorygreig/udacity-RL-collaboration-competition,https://github.com/rorygreig/udacity-RL-collaboration-competition,13147,0,0,0,1.0
289980599,johschmitz/udacity_drl_p1_navigation,https://github.com/johschmitz/udacity_drl_p1_navigation,1011,0,0,0,1.0
301540794,johschmitz/udacity_drl_p2_continous_control,https://github.com/johschmitz/udacity_drl_p2_continous_control,1432,0,0,1,1.0
292012401,maths2ai/Actor_Critc_UDACITY,https://github.com/maths2ai/Actor_Critc_UDACITY,1174,0,0,0,1.0
305533786,johschmitz/udacity_drl_p3_collaboration_competition,https://github.com/johschmitz/udacity_drl_p3_collaboration_competition,357,0,0,0,1.0
299128649,harry-crocker/Snake_DQN,https://github.com/harry-crocker/Snake_DQN,52910,0,0,0,1.0
304566294,anubhav4sachan/madpl,https://github.com/anubhav4sachan/madpl,58,0,0,0,1.0
298937993,BruceChanJianLe/drlnd-banana-navigation-project1,https://github.com/BruceChanJianLe/drlnd-banana-navigation-project1,46049,0,0,0,1.0
274629331,larsleyendecker/Robotics_DRLcontrol,https://github.com/larsleyendecker/Robotics_DRLcontrol,448192,0,0,1,1.0
304809282,BruceChanJianLe/drlnd-reacher-project2,https://github.com/BruceChanJianLe/drlnd-reacher-project2,45174,0,0,0,1.0
297671844,yehiahesham/Navigation_RL_Agent,https://github.com/yehiahesham/Navigation_RL_Agent,445,1,1,0,1.0
103012489,ankonzoid/LearningX,https://github.com/ankonzoid/LearningX,4069,312,312,181,1.0
107785146,inoryy/reaver,https://github.com/inoryy/reaver,298,542,542,91,1.0
169697472,goshaQ/adaptive-tls,https://github.com/goshaQ/adaptive-tls,514,40,40,15,1.0
215769866,Mehdi0xC/PathFinding-Agent-with-Deep-Reinforcement-Learning,https://github.com/Mehdi0xC/PathFinding-Agent-with-Deep-Reinforcement-Learning,770,21,21,3,1.0
279152127,jmhbnz/aws-deepracer-bootcamp,https://github.com/jmhbnz/aws-deepracer-bootcamp,40302,20,20,10,1.0
260217954,chirag-singhal/Double-DQN,https://github.com/chirag-singhal/Double-DQN,4024,8,8,3,1.0
279267329,GonVas/CarlaFinal,https://github.com/GonVas/CarlaFinal,61539,12,12,3,1.0
311034422,kien-vu/DRL-wireless-networks,https://github.com/kien-vu/DRL-wireless-networks,19,11,11,7,1.0
269812692,parachutel/DICG,https://github.com/parachutel/DICG,525,3,3,5,1.0
282258892,QasimWani/RL-Unity,https://github.com/QasimWani/RL-Unity,64158,15,15,4,1.0
310801273,wisnunugroho21/asynchronous_impala_PPO,https://github.com/wisnunugroho21/asynchronous_impala_PPO,3553,20,20,5,1.0
313401874,newking9088/MITx_6.86x_Machine_Learning_with_Python-From_Linear_Models_to_Deep_Learning_Fall_2020,https://github.com/newking9088/MITx_6.86x_Machine_Learning_with_Python-From_Linear_Models_to_Deep_Learning_Fall_2020,10931,10,10,4,1.0
315455021,makrout/DRL-Antenna-Clustering-SWIPT,https://github.com/makrout/DRL-Antenna-Clustering-SWIPT,22,12,12,7,1.0
137732390,ai-mrkogao/ai-mrkogao.github.io,https://github.com/ai-mrkogao/ai-mrkogao.github.io,67802,1,1,3,1.0
310488998,chidouhu/route-go,https://github.com/chidouhu/route-go,7,9,9,1,1.0
312710317,smalvar/ContinuousControl-DeepReinforcementLearning,https://github.com/smalvar/ContinuousControl-DeepReinforcementLearning,4439,2,2,0,1.0
295285403,chengxuxin/CS285-DRL,https://github.com/chengxuxin/CS285-DRL,12869,5,5,0,1.0
235868979,charchitd/Multi-Agent-Deep-Reinforcement-Learning-for-Liquidation-Strategy-Analysis,https://github.com/charchitd/Multi-Agent-Deep-Reinforcement-Learning-for-Liquidation-Strategy-Analysis,300,3,3,0,1.0
273596977,sharavsambuu/learning-drl,https://github.com/sharavsambuu/learning-drl,324,4,4,0,1.0
292181787,anantgupta129/Machine-Learning-Deep-Learning-Data-Science-A-Z--udemy-,https://github.com/anantgupta129/Machine-Learning-Deep-Learning-Data-Science-A-Z--udemy-,23254,5,5,0,1.0
311248783,kvdsouza/Deep-Reinforcement-Learning-for-Automated-Stock-Trading-Ensemble-Strategy-ICAIF-2020,https://github.com/kvdsouza/Deep-Reinforcement-Learning-for-Automated-Stock-Trading-Ensemble-Strategy-ICAIF-2020,147113,4,4,0,1.0
310124722,elishatofunmi/pytennis-Deep-Q-Network-DQN-,https://github.com/elishatofunmi/pytennis-Deep-Q-Network-DQN-,810,4,4,0,1.0
183113377,DIMPLY/DeepReinforcementLearning-UCCAParser,https://github.com/DIMPLY/DeepReinforcementLearning-UCCAParser,15250,1,1,0,1.0
304198436,BolunDai0216/DeepReinforcementLearning,https://github.com/BolunDai0216/DeepReinforcementLearning,7345,1,1,0,1.0
311654111,sakshi-s/Portfolio-Optimization-using-Deep-Learning-Techniques,https://github.com/sakshi-s/Portfolio-Optimization-using-Deep-Learning-Techniques,23,7,7,0,1.0
316249854,smalvar/CollaborationCompetition-DeepReinforcementLearning,https://github.com/smalvar/CollaborationCompetition-DeepReinforcementLearning,605,1,1,0,1.0
291892561,oguz125/Get10_DeepReinforcementLearning,https://github.com/oguz125/Get10_DeepReinforcementLearning,7,0,0,0,1.0
315667834,gribeiro2004/Deep-Q-Learning-project,https://github.com/gribeiro2004/Deep-Q-Learning-project,1272,0,0,0,1.0
294858974,Jianwei-Kevin-Hu/reinforcement-learning-and-deep-learning,https://github.com/Jianwei-Kevin-Hu/reinforcement-learning-and-deep-learning,988,0,0,0,1.0
311162215,iryna-savchuk/Deep-Learning-and-Reinforcement-Learning,https://github.com/iryna-savchuk/Deep-Learning-and-Reinforcement-Learning,1,1,1,0,1.0
315183470,yuan0623/Deep-Reinforcement-Learning-Navigation,https://github.com/yuan0623/Deep-Reinforcement-Learning-Navigation,330,0,0,0,1.0
224164938,goldmyu/deep-reinforcement-learning-bgu,https://github.com/goldmyu/deep-reinforcement-learning-bgu,104,0,0,0,1.0
309014526,Booleans/deep-reinforcement-learning,https://github.com/Booleans/deep-reinforcement-learning,16,0,0,1,1.0
313423959,torinrettig/Sonic-Deep-Reinforcement-Learning,https://github.com/torinrettig/Sonic-Deep-Reinforcement-Learning,379579,0,0,0,1.0
315944428,antunsz/deep-reinforcement-learning,https://github.com/antunsz/deep-reinforcement-learning,20,0,0,0,1.0
275923237,GregSzopinski/deep_reinforcement_learning,https://github.com/GregSzopinski/deep_reinforcement_learning,85,0,0,0,1.0
316208383,irmansyah/deep-reinforcement-learning,https://github.com/irmansyah/deep-reinforcement-learning,7,0,0,0,1.0
316313306,deprit/deep-reinforcement-learning,https://github.com/deprit/deep-reinforcement-learning,4622,0,0,0,1.0
309305326,dthell/Deep-Reinforcement-Learning-Tennis,https://github.com/dthell/Deep-Reinforcement-Learning-Tennis,11037,1,1,0,1.0
303458699,AshrafIb/Deep-Reinforcement-Learning,https://github.com/AshrafIb/Deep-Reinforcement-Learning,32301,0,0,0,1.0
308990904,chsponciano/deep-reinforcement-learning-demo,https://github.com/chsponciano/deep-reinforcement-learning-demo,17,0,0,0,1.0
296210931,harmeeksinghbedi/rl-learning,https://github.com/harmeeksinghbedi/rl-learning,22,0,0,0,1.0
312943187,BupyeongHealer/study-DeepRL,https://github.com/BupyeongHealer/study-DeepRL,24,0,0,0,1.0
315920302,anupmaharzn/machine-plus-deep-learning,https://github.com/anupmaharzn/machine-plus-deep-learning,159,1,1,0,1.0
312951860,aka5hChandra/Deep-reinforcement-learning-Nano-Degree,https://github.com/aka5hChandra/Deep-reinforcement-learning-Nano-Degree,46375,0,0,0,1.0
